"2","43","5","2","1","45"," Ndërtimi I qendrave grumbulluese të qumshtit ( 3 copë)","07.10.2016","29388","28870.5","","Korben","","1","1","1",""
"2","44","5","3","6","50","Adaptimi i hapësirës për laborator të bujqësisë në shkollën K.Kusari- Gjakovë","22.09.2016","3302.8","3282.3","","Korben","","1","1","1",""
"1","46","5","1","1","45","Ndërtimi  dhe sanimi i rrugëve, trotuareve me kubëza betoni dhe graniti - pj.I ","31.10.2016","339383","209756.91","","Fidani-L","","1","1","1",""
"1","46","5","1","1","45","Ndërtimi  dhe sanimi i rrugëve, trotuareve me kubëza betoni dhe graniti - pj. II","31.10.2016","413904","319556.04","","Fidani-L","","1","1","1",""
"2","47","5","2","1","45","Ndërtimi I shtigjeve për këmbësor në parkun e qytetit","30.11.2016","101885","69753","","Victory Com & Benita Company","","1","1","1",""
"2","49","1","2","1","1","Furnizim të pemëtarëve me fidanë të arrës (700 copë) dhe lajthisë (2000 copë)","21.10.2016","11900","11630","","Fidanishtja Garden","","1","1","1",""
"2","50","5","3","6","45"," Ndërtimi I tereneve sportive  në sh.f.m.u.Emin Duraku  ","17.10.2016","9911","9190.22","","Al-Ing & Berisha Com","","1","1","1",""
"2","51","1","2","1","28","Funksionalizimi/Furnizimi me paisje të qendrave grumbulluese të qumështit- (3 copë)   ","17.11.2016","20415","17894.7","","Osa Termosistem","","1","1","1",""
"1","52","1","3","6","20","Furnizim me pelet për ngrohje","21.10.2016","4625","4485","","Aome","","1","1","1",""
"1","53","1","1","1","11","Furnizim me naftë për ngrohje","08.11.2016","209440.8","189240","","Petrol Company","","1","1","1",""
"1","55","5","3","6","50","Renovimi I ҫatisë(kulmit) në banimin social","24.10.2016","2400.9","2396","235","Eurocom","","1","1","1",""
"2","56","5","3","2","50","Riparimi I pendës dhe kanaleve të ujitjes në zona rurale","01.11.2016","4954.77","4177.15","","Zena","","1","1","1",""
"1","57","5","2","1","50","Sanimi I rrugëve me zhavor","06.12.2016","221645.8","70784.16","","Vision Plus & Joos &Krasniqi-Bazë","","1","1","1",""
"2","58","1","2","1","28","Furnizim të blektorëve me laktofriz të kapacitetit 300 litra (12 copë)","14.11.2016","25000","22020","","Agribau","","1","1","1",""
"2","62","1","3","6","15","Furnizim me bukë dhe produkte të saj","10.11.2016","9800","9700","","Mabes","","1","1","1",""
"1","63","1","3","6","28","Furnizim me stufa në disa shkolla","15.11.2016","8000","7160","","Tradita","","1","1","1",""
