2,076,1,3,6,33,"""Furnizim me paisje stomatologjike për nevojat e QKMF-së""",15.11.2012,"6,174.00","6,018.00",,"""El Dental""",Gjakove,1,2,1
2,077,1,3,6,36,“Furnizim me inventar medicinal për nevoja të QKMF – së ” ,12.12.2012,"7,450.00","7,450.00",,"""El Dental""",Gjakove,1,2,1
1,078,2,2,1,93,"""Mirëmbajtja dimërore  e rrugëve urbane dhe rurale në Komunën e Gjakovës""-pj.I-rë",22.11.2012-22.11.2014,"55,000.00","55,000.00",,"""Qabrati""",Gjakove,1,1,1
1,078,2,2,1,93,"""Mirëmbajtja dimërore  e rrugëve urbane dhe rurale në Komunën e Gjakovës""-pj.II-të",22.11.2012-22.11.2014,"25,000.00","25,000.00",,"""Lekaj""",Novoselle e Poshtme,1,1,1
2,079,1,3,6,30,"""Furnizim me kompjutera,printera dhe laptop""",14.11.2012,"9,630.00","9,536.00",,"""Kibernetika""",Gjakove,1,1,1
3,081,5,2,1,45,"""Ndërtimi -Asfaltimi i rrugës në fshatin Osek Pashë """,06.12.2012,"25,000.00","25,000.00",,"""Joos Krasniqi Limited Construcion""",Gjakove,1,1,1
1,081,5,2,1,45,"""Ndërtimi -Asfaltimi i rrugës në fshatin Osek Pashë """,06.12.2012,"279,579.29","141,585.12",,"""Joos Krasniqi Limited Construcion""",Gjakove,1,1,1
2,082,1,3,6,20,"""Furnizim me inventar""",20.11.2012,"10,289.00","9,215.00",,"""Ardi""",Gjakove,1,1,1
2,083,1,3,6,25,“Furnizim me goma dhe bateri ”,17.12.2012,"1,120.00","1,120.00",,"""Bardhi Trans",Gjakove,1,1,1
1,084,2,3,6,92,"""Koncert i Filharmonise së Vjenës""",23.11.2012,"9,303.20","9,303.20",,"""Almiri-AS""",Gjakove,1,1,1
2,085,1,3,6,28,"""Furnizim me perde trakë """,29.11.2012,"4,170.00","4,161.92",,"Genci Rol""",Prishtine,1,1,1
2,086,1,3,6,32,"""Furnizim me televizora dhe laptop për sallën e Kuvendit Komunal""",10.12.2012,"3,100.00","3,049.00",,"""Kibernetika""",Gjakove,1,1,1
3,087,5,2,1,45,"""Ndërtimi  i parkut të qytetit""-(pjesa e II-të)",24.12.2012,"25,741.70","25,741.70",,"""Momtkomerce""",Gjakove,1,1,1
1,001,1,4,7,28,"""Furnizim me bateri""",25.01.2012,392.00,390.00,,"""Bardhi Trans",Gjakove,1,1,1
1,002,1,4,7,32,"""Furnizim me mikset për zërim""",27.01.2012,"1,000.00",900.00,,"""Kibernetika""",Gjakove,1,1,1
1,003,1,4,7,19,"""Furnizim me kepucë dimri""",07.02.2012,504.00,480.00,,"""Dillons""",Gjakove,1,1,1
2,004,1,4,7,20,"""Furnizim me inventar për zyre""",08.03.2012,967.00,967.00,,"""Mob In""",Gjakove,1,1,1
2,005,1,4,7,19,"""Furnizim me tepihë lëkure""",14.03.2012,291.75,290.00,,"""ABC Inxhiniering""",Gjakove,1,1,1
1,006,1,4,7,25,"""Furnizim me goma të jashtme""",15.03.2012,480.00,480.00,,"""Bardhi Trans""",Gjakove,1,1,1
